#ID RA DEC FREQ SN SigmaSN SigmaSp P PE1 PE2 PSim PSimE1 PSimE2 PPesimistic PPesimisticE1 PPesimisticE2 PSimPesimistic PSimPesimisticE1 PSimPesimisticE2
Survey_EL.152 10:00:54.862 +02:34:42.667 344.207 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.153 10:00:54.570 +02:34:46.839 343.02 4.3 0 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.154 10:00:54.283 +02:34:44.445 342.62 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.155 10:00:55.050 +02:34:38.084 342.209 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.156 10:00:54.278 +02:34:38.494 343.408 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.157 10:00:55.077 +02:34:44.035 342.54 4.3 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.158 10:00:54.903 +02:34:42.256 342.586 4.3 0 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.159 10:00:55.081 +02:34:33.843 344.195 4.3 1 0 0.67 0.38 0.33 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.160 10:00:54.780 +02:34:32.749 344.252 4.3 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.161 10:00:54.456 +02:34:43.419 342.426 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.162 10:00:54.424 +02:34:36.374 343.693 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.163 10:00:54.762 +02:34:36.237 342.506 4.3 0 0 0.91 0.58 0.09 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.164 10:00:54.821 +02:34:30.560 344.093 4.3 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.165 10:00:55.214 +02:34:39.247 342.666 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.166 10:00:54.470 +02:34:35.690 341.399 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.167 10:00:54.420 +02:34:41.230 342.734 4.3 1 0 0.42 0.23 0.31 0.00 0.00 0.00 1.00 0.72 0.00 0.00 0.00 0.00
Survey_EL.168 10:00:55.077 +02:34:28.234 342.358 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.169 10:00:54.963 +02:34:36.853 344.013 4.3 0 0 0.97 0.55 0.03 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.170 10:00:54.525 +02:34:42.872 343.682 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.171 10:00:54.141 +02:34:25.362 341.65 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.172 10:00:54.739 +02:34:44.856 344.366 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.173 10:00:55.022 +02:34:35.211 342.175 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.174 10:00:54.452 +02:34:23.241 343.533 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.175 10:00:54.798 +02:34:35.758 341.833 4.3 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.176 10:00:54.100 +02:34:42.667 342.643 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.177 10:00:54.703 +02:34:23.925 344.618 4.3 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.178 10:00:54.639 +02:34:33.775 342.632 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.179 10:00:54.283 +02:34:25.840 344.686 4.3 0 0 0.29 0.17 0.26 0.00 0.00 0.00 0.89 0.53 0.11 0.00 0.00 0.00
Survey_EL.180 10:00:54.223 +02:34:33.091 344.207 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.181 10:00:54.406 +02:34:36.511 342.985 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.182 10:00:54.525 +02:34:32.680 344.503 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.183 10:00:54.388 +02:34:29.192 343.236 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.184 10:00:54.155 +02:34:37.879 343.647 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.185 10:00:54.826 +02:34:29.397 342.049 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.186 10:00:54.835 +02:34:27.824 342.814 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.187 10:00:53.995 +02:34:44.924 344.184 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.188 10:00:54.972 +02:34:42.188 343.214 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.189 10:00:53.936 +02:34:26.251 344.229 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.190 10:00:54.789 +02:34:42.325 341.41 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.191 10:00:54.917 +02:34:44.103 342.963 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.192 10:00:54.748 +02:34:38.973 344.298 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.193 10:00:53.717 +02:34:37.947 342.301 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.194 10:00:54.534 +02:34:34.938 344.56 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.195 10:00:54.438 +02:34:45.266 341.467 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.196 10:00:54.913 +02:34:32.749 341.844 4.3 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.197 10:00:54.794 +02:34:45.950 344.389 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.198 10:00:54.182 +02:34:38.768 344.549 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.199 10:00:54.963 +02:34:43.282 343.191 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.200 10:00:54.657 +02:34:34.322 343.408 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.201 10:00:55.264 +02:34:41.367 342.107 4.3 1 0 0.36 0.23 0.27 0.00 0.00 0.00 1.00 0.72 0.00 0.00 0.00 0.00
Survey_EL.202 10:00:55.095 +02:34:30.970 344.321 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.203 10:00:54.200 +02:34:45.676 344.424 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.204 10:00:55.036 +02:34:41.641 344.035 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.205 10:00:54.379 +02:34:44.240 342.985 4.3 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.206 10:00:55.255 +02:34:38.221 344.15 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.207 10:00:54.858 +02:34:45.198 341.627 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.208 10:00:54.543 +02:34:43.761 342.711 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.209 10:00:55.150 +02:34:38.631 344.15 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.210 10:00:54.963 +02:34:42.667 342.107 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.211 10:00:54.693 +02:34:24.062 344.15 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.212 10:00:53.881 +02:34:38.494 342.004 4.3 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.213 10:00:54.324 +02:34:29.329 343.67 4.3 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.214 10:00:54.452 +02:34:22.626 344.755 4.3 0 0 1.00 0.62 0.00 0.00 0.00 0.00 1.00 1.00 0.00 0.00 0.00 0.00
Survey_EL.215 10:00:54.780 +02:34:42.940 342.609 4.3 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.216 10:00:54.780 +02:34:31.039 343.499 4.3 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.217 10:00:54.032 +02:34:25.498 343.134 4.2 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.218 10:00:54.917 +02:34:26.866 342.129 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.219 10:00:54.415 +02:34:40.957 343.1 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.220 10:00:54.388 +02:34:32.338 344.435 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.221 10:00:55.022 +02:34:31.039 343.773 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.222 10:00:55.118 +02:34:42.804 341.627 4.2 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.223 10:00:54.566 +02:34:31.860 341.57 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.224 10:00:55.333 +02:34:38.700 342.392 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.225 10:00:53.917 +02:34:27.414 344.492 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.226 10:00:54.415 +02:34:29.876 341.753 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.227 10:00:54.963 +02:34:34.254 343.704 4.2 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.228 10:00:54.159 +02:34:33.980 344.777 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.229 10:00:54.579 +02:34:24.404 343.065 4.2 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.230 10:00:54.648 +02:34:27.208 342.323 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.231 10:00:54.420 +02:34:29.876 342.654 4.2 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.232 10:00:54.785 +02:34:37.400 344.766 4.2 1 1 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.233 10:00:54.424 +02:34:45.882 341.559 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.234 10:00:54.735 +02:34:32.680 344.275 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.235 10:00:55.355 +02:34:32.407 343.773 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.236 10:00:53.927 +02:34:39.794 343.236 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.237 10:00:54.958 +02:34:39.726 344.618 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.238 10:00:55.136 +02:34:38.700 341.935 4.2 3 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.239 10:00:53.913 +02:34:27.003 341.319 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.240 10:00:55.186 +02:34:29.876 344.663 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.241 10:00:54.219 +02:34:38.016 344.755 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.242 10:00:54.602 +02:34:23.173 344.583 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.243 10:00:54.150 +02:34:45.608 341.627 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.244 10:00:53.872 +02:34:40.136 341.536 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.245 10:00:54.999 +02:34:43.624 342.323 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.246 10:00:55.154 +02:34:40.546 344.184 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.247 10:00:54.278 +02:34:28.234 344.424 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.248 10:00:54.032 +02:34:26.182 342.495 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.249 10:00:54.794 +02:34:45.471 343.784 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.250 10:00:54.588 +02:34:38.768 343.647 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.251 10:00:54.844 +02:34:25.156 343.419 4.2 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.252 10:00:54.607 +02:34:34.048 343.933 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.253 10:00:54.479 +02:34:43.830 341.33 4.2 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.254 10:00:54.853 +02:34:23.652 342.164 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.255 10:00:55.031 +02:34:25.977 342.255 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.256 10:00:55.059 +02:34:35.553 343.111 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.257 10:00:54.821 +02:34:27.961 344.606 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.258 10:00:54.082 +02:34:33.706 343.157 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.259 10:00:54.191 +02:34:24.541 342.814 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.260 10:00:54.771 +02:34:30.560 342.266 4.2 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.261 10:00:54.205 +02:34:23.788 342.164 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.262 10:00:54.789 +02:34:36.306 343.75 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.263 10:00:54.899 +02:34:43.009 343.499 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.264 10:00:55.018 +02:34:39.999 341.855 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.265 10:00:54.849 +02:34:37.947 342.221 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.266 10:00:54.648 +02:34:42.530 342.004 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.267 10:00:54.584 +02:34:40.410 344.07 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.268 10:00:53.831 +02:34:34.322 344.195 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.269 10:00:53.808 +02:34:38.084 343.819 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.270 10:00:55.004 +02:34:28.645 341.547 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.271 10:00:54.461 +02:34:24.199 341.718 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.272 10:00:54.849 +02:34:42.804 344.8 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.273 10:00:54.169 +02:34:33.775 341.947 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.274 10:00:54.703 +02:34:35.416 343.02 4.2 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.275 10:00:53.881 +02:34:41.641 342.848 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.276 10:00:54.817 +02:34:35.690 344.675 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.277 10:00:54.803 +02:34:39.657 343.602 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.278 10:00:53.995 +02:34:44.650 342.472 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.279 10:00:54.666 +02:34:38.631 343.807 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.280 10:00:54.990 +02:34:45.676 342.232 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.281 10:00:54.392 +02:34:24.678 344.755 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.282 10:00:53.849 +02:34:37.058 343.1 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.283 10:00:54.406 +02:34:43.898 342.449 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.284 10:00:54.730 +02:34:23.104 341.89 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.285 10:00:54.680 +02:34:34.390 341.639 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.286 10:00:54.616 +02:34:43.488 344.515 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.287 10:00:55.036 +02:34:25.020 343.807 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.288 10:00:54.821 +02:34:28.098 341.787 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.289 10:00:54.456 +02:34:44.856 342.837 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.290 10:00:54.497 +02:34:39.315 341.422 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.291 10:00:55.008 +02:34:37.810 344.264 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.292 10:00:54.575 +02:34:44.650 341.97 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.293 10:00:54.826 +02:34:24.199 342.198 4.2 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.294 10:00:54.812 +02:34:37.195 342.883 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.295 10:00:54.068 +02:34:27.892 342.221 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.296 10:00:54.826 +02:34:36.921 344.184 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.297 10:00:54.424 +02:34:39.589 342.403 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.298 10:00:54.264 +02:34:29.260 342.278 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.299 10:00:54.438 +02:34:35.827 341.684 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.300 10:00:53.803 +02:34:32.065 343.202 4.2 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.301 10:00:55.091 +02:34:35.416 344.503 4.2 2 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.302 10:00:53.817 +02:34:41.572 341.639 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.303 10:00:54.360 +02:34:38.973 341.616 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.304 10:00:53.721 +02:34:36.511 342.757 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.305 10:00:54.301 +02:34:31.449 341.559 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.306 10:00:54.356 +02:34:35.143 343.259 4.2 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.307 10:00:54.666 +02:34:28.782 341.947 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.308 10:00:54.269 +02:34:34.117 343.944 4.2 4 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.309 10:00:54.767 +02:34:36.237 342.049 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.310 10:00:54.515 +02:34:23.515 343.944 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.311 10:00:54.662 +02:34:42.735 341.342 4.2 1 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
Survey_EL.312 10:00:54.534 +02:34:36.169 342.027 4.2 0 0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
